sample_id,source
CPER_004-M-30.5-31.5-20180417-GEN-DNA1,neon
CPER_047-M-39-12.5-20180418-GEN-DNA1,neon
CPER_046-M-4-7-20180418-GEN-DNA1,neon
CPER_048-M-36.5-35.5-20180418-GEN-DNA1,neon
CPER_002-M-37.5-28.5-20180418-GEN-DNA1,neon
CPER_046-M-27.5-39.5-20180418-GEN-DNA1,neon
CPER_046-M-10-33-20180418-GEN-DNA1,neon
CPER_045-M-39.5-3.5-20180418-GEN-DNA1,neon
CPER_004-M-37-0-20180417-GEN-DNA1,neon
CPER_006-M-0-27-20180417-GEN-DNA1,neon
CPER_001-M-25.5-4-20180417-GEN-DNA1,neon
CPER_003-M-37.5-27-20180418-GEN-DNA1,neon
CPER_005-M-39.5-35-20180417-GEN-DNA1,neon
CPER_002-M-17.5-33-20180702-GEN-DNA1,neon
CPER_006-M-22-9-20180702-GEN-DNA1,neon
CPER_003-M-1.5-1.5-20180417-GEN-DNA1,neon
CPER_047-M-14.5-35-20180418-GEN-DNA1,neon
CPER_006-M-7.5-21-20180702-GEN-DNA1,neon
CPER_005-M-1-6.5-20180702-GEN-DNA1,neon
CPER_045-M-13-8.5-20180418-GEN-DNA1,neon
CPER_047-M-7.5-25.5-20180702-GEN-DNA1,neon
CPER_046-M-2.5-11-20180702-GEN-DNA1,neon
CPER_001-M-39.5-22.5-20180702-GEN-DNA1,neon
CPER_002-M-9.5-11-20180702-GEN-DNA1,neon
CPER_006-M-6.5-3-20180702-GEN-DNA1,neon
CPER_047-M-5-6.5-20180702-GEN-DNA1,neon
CPER_045-M-37-20.5-20180702-GEN-DNA1,neon
CPER_005-M-21.5-30.5-20180702-GEN-DNA1,neon
CPER_001-M-13-5-20180702-GEN-DNA1,neon
CPER_048-M-36-23-20180702-GEN-DNA1,neon
CPER_003-M-14.5-9.5-20180702-GEN-DNA1,neon
CPER_001-M-38-8-20180702-GEN-DNA1,neon
CPER_047-M-31.5-31-20180702-GEN-DNA1,neon
CPER_045-M-8-11.5-20180702-GEN-DNA1,neon
CPER_046-M-35.5-5.5-20180702-GEN-DNA1,neon
CPER_046-M-29-36.5-20180702-GEN-DNA1,neon
CPER_002-M-31.5-0.5-20180702-GEN-DNA1,neon
CPER_004-M-38.5-18-20180702-GEN-DNA1,neon
CPER_003-M-34.5-20-20180702-GEN-DNA1,neon
CPER_004-M-38.5-26.5-20180702-GEN-DNA1,neon
CPER_004-M-16-8.5-20180702-GEN-DNA1,neon
CPER_005-M-3-33-20180702-GEN-DNA1,neon
CPER_003-M-7-23.5-20180702-GEN-DNA1,neon
CPER_048-M-2.5-18.5-20180702-GEN-DNA1,neon
DCFS_065-M-24-0.5-20170717-GEN-DNA1,neon
CPER_048-M-18.5-34-20180702-GEN-DNA1,neon
CPER_045-M-34.5-8.5-20180702-GEN-DNA1,neon
DCFS_065-M-36.5-31.5-20170717-GEN-DNA1,neon
DCFS_063-O-1.5-25-20170719-GEN-DNA1,neon
DCFS_065-M-9.5-3-20170717-GEN-DNA1,neon
DCFS_008-M-29-35.5-20170718-GEN-DNA1,neon
DCFS_007-M-9-10-20170718-GEN-DNA1,neon
DCFS_008-O-38.5-8.5-20170718-GEN-DNA1,neon
DCFS_003-O-27-36-20170718-GEN-DNA1,neon
DCFS_009-M-0.5-31-20170718-GEN-DNA1,neon
DCFS_003-M-4-24.5-20170718-GEN-DNA1,neon
DCFS_009-M-26.5-37-20170718-GEN-DNA1,neon
DCFS_067-M-36-33-20170717-GEN-DNA1,neon
DCFS_006-M-27-30.5-20170719-GEN-DNA1,neon
DCFS_008-M-7-3-20170718-GEN-DNA1,neon
DCFS_004-M-5.5-27-20170718-GEN-DNA1,neon
DCFS_006-O-17.5-5-20170719-GEN-DNA1,neon
DCFS_004-M-24-32.5-20170718-GEN-DNA1,neon
DCFS_003-M-0-1.5-20170718-GEN-DNA1,neon
DCFS_063-M-35-40-20170719-GEN-DNA1,neon
DCFS_062-M-1-35-20170717-GEN-DNA1,neon
DCFS_007-O-32.5-27.5-20170718-GEN-DNA1,neon
DCFS_009-M-7-11-20170718-GEN-DNA1,neon
DCFS_067-M-33-0.5-20170717-GEN-DNA1,neon
DCFS_007-O-29.5-5.5-20170718-GEN-DNA1,neon
DCFS_063-O-9-2-20170719-GEN-DNA1,neon
DCFS_062-M-13.5-8.5-20170717-GEN-DNA1,neon
DCFS_006-O-1.5-23.5-20170719-GEN-DNA1,neon
DCFS_067-M-10.5-3.5-20170717-GEN-DNA1,neon
DCFS_062-M-38.5-19-20170717-GEN-DNA1,neon
DCFS_004-M-15.5-0.5-20170718-GEN-DNA1,neon
DCFS_062-M-35.5-21-20171016-GEN-DNA1,neon
DCFS_067-M-19-39-20171016-GEN-DNA1,neon
DCFS_003-M-30-4.5-20171017-GEN-DNA1,neon
DCFS_065-M-9.5-22.5-20171016-GEN-DNA1,neon
DCFS_006-M-37.5-37-20171017-GEN-DNA1,neon
DCFS_009-M-35-1.5-20171017-GEN-DNA1,neon
DCFS_006-M-5.5-29-20171017-GEN-DNA1,neon
DCFS_007-M-23.5-34-20171017-GEN-DNA1,neon
DCFS_063-M-1-5.5-20171016-GEN-DNA1,neon
DCFS_065-M-31-10.5-20171016-GEN-DNA1,neon
DCFS_009-M-24-31.5-20171017-GEN-DNA1,neon
DCFS_004-M-19.5-30-20171017-GEN-DNA1,neon
DCFS_003-O-26-38.5-20171017-GEN-DNA1,neon
DCFS_063-M-31-4-20171016-GEN-DNA1,neon
DCFS_067-M-39-23.5-20171016-GEN-DNA1,neon
DCFS_007-M-27.5-1.5-20171017-GEN-DNA1,neon
DCFS_004-M-0.5-6-20171017-GEN-DNA1,neon
DCFS_008-M-24.5-7.5-20171017-GEN-DNA1,neon
DCFS_006-M-39.5-9.5-20171017-GEN-DNA1,neon
DCFS_007-M-1.5-9-20171017-GEN-DNA1,neon
DCFS_008-M-2-39-20171017-GEN-DNA1,neon
DCFS_067-M-19.5-3.5-20171016-GEN-DNA1,neon
DCFS_004-M-33-0.5-20171017-GEN-DNA1,neon
DCFS_062-O-16-1-20171016-GEN-DNA1,neon
DCFS_008-M-13.5-4-20171017-GEN-DNA1,neon
DCFS_065-M-24.5-30-20171016-GEN-DNA1,neon
DCFS_063-M-27-30-20171016-GEN-DNA1,neon
DEJU_047-O-30.5-29.5-20160816-GEN-DNA1,neon
DCFS_009-M-3.5-15.5-20171017-GEN-DNA1,neon
DCFS_062-M-9-25-20171016-GEN-DNA1,neon
DCFS_003-M-9-27-20171017-GEN-DNA1,neon
DEJU_009-O-7.5-34.5-20160818-GEN-DNA1,neon
DEJU_014-O-3.5-0.5-20160818-GEN-DNA1,neon
DEJU_015-O-8.5-18.5-20160830-GEN-DNA1,neon
DEJU_002-O-4-34-20160830-GEN-DNA1,neon
DEJU_006-O-24-34.5-20160830-GEN-DNA1,neon
DEJU_047-O-39.5-9-20160816-GEN-DNA1,neon
DEJU_001-O-38.5-9.5-20160817-GEN-DNA1,neon
DEJU_046-O-1.5-22.5-20160817-GEN-DNA1,neon
DEJU_014-O-28.5-7.5-20160818-GEN-DNA1,neon
DEJU_047-O-1.5-12-20160816-GEN-DNA1,neon
DEJU_009-O-38-36-20160818-GEN-DNA1,neon
DEJU_015-O-10-30.5-20160830-GEN-DNA1,neon
DEJU_045-O-33-31.5-20160816-GEN-DNA1,neon
DEJU_006-O-5-3-20160830-GEN-DNA1,neon
DEJU_045-O-39.5-13-20160816-GEN-DNA1,neon
DEJU_006-O-1-32-20160830-GEN-DNA1,neon
DEJU_048-O-22-4-20160817-GEN-DNA1,neon
DEJU_045-O-6.5-17.5-20160816-GEN-DNA1,neon
DEJU_002-O-15.5-9.5-20160830-GEN-DNA1,neon
DEJU_048-O-26-36.5-20160817-GEN-DNA1,neon
DEJU_009-O-10-9.5-20160818-GEN-DNA1,neon
DEJU_014-O-30-38.5-20160818-GEN-DNA1,neon
DEJU_015-O-35-14.5-20160830-GEN-DNA1,neon
DEJU_046-O-33.5-11.5-20160817-GEN-DNA1,neon
DEJU_002-O-35-16.5-20160830-GEN-DNA1,neon
DEJU_015-O-6-22-20170620-GEN-DNA1,neon
DEJU_046-O-20.5-39-20160817-GEN-DNA1,neon
DEJU_001-O-30.5-31.5-20160817-GEN-DNA1,neon
DEJU_047-O-6-11.5-20170621-GEN-DNA1,neon
DEJU_015-O-39-10-20170620-GEN-DNA1,neon
DEJU_014-O-0-10.5-20170620-GEN-DNA1,neon
DEJU_006-O-4-20.5-20170620-GEN-DNA1,neon
DEJU_015-O-2.5-2-20170620-GEN-DNA1,neon
DEJU_006-O-33-0-20170620-GEN-DNA1,neon
DEJU_009-O-33-20.5-20170621-GEN-DNA1,neon
DEJU_002-O-33-1-20170620-GEN-DNA1,neon
DEJU_045-O-31-26-20170621-GEN-DNA1,neon
DEJU_046-O-4.5-8-20170621-GEN-DNA1,neon
DEJU_048-O-0.5-6.5-20170621-GEN-DNA1,neon
DEJU_001-O-7-8.5-20170619-GEN-DNA1,neon
DEJU_045-O-30.5-14.5-20170621-GEN-DNA1,neon
DEJU_046-O-39-38.5-20170621-GEN-DNA1,neon
DEJU_047-O-39-34-20170621-GEN-DNA1,neon
DEJU_001-O-30-29.5-20170619-GEN-DNA1,neon
DEJU_046-O-27.5-2.5-20170621-GEN-DNA1,neon
DEJU_009-O-6-18-20170621-GEN-DNA1,neon
DEJU_001-O-35.5-7-20170619-GEN-DNA1,neon
DEJU_048-O-32-11-20170621-GEN-DNA1,neon
DEJU_009-O-32-18.5-20170621-GEN-DNA1,neon
DEJU_014-O-16.5-4.5-20170620-GEN-DNA1,neon
DEJU_006-O-38.5-23.5-20170620-GEN-DNA1,neon
DEJU_002-O-0.5-1-20170620-GEN-DNA1,neon
DEJU_048-O-11-32-20170621-GEN-DNA1,neon
DEJU_045-O-2.5-3-20170621-GEN-DNA1,neon
DEJU_009-M-16.5-31.5-20180619-GEN-DNA1,neon
DEJU_002-O-14-33.5-20170620-GEN-DNA1,neon
DEJU_014-O-13-3.5-20170620-GEN-DNA1,neon
DEJU_047-O-34-14.5-20170621-GEN-DNA1,neon
DEJU_047-O-39-21.5-20180621-GEN-DNA1,neon
DEJU_006-O-2.5-37.5-20180618-GEN-DNA1,neon
DEJU_047-O-2.5-32.5-20180621-GEN-DNA1,neon
DEJU_014-M-21-9.5-20180618-GEN-DNA1,neon
DEJU_014-O-21-9.5-20180618-GEN-DNA1,neon
DEJU_046-O-2.5-20.5-20180621-GEN-DNA1,neon
DEJU_002-M-21.5-30-20180619-GEN-DNA1,neon
DEJU_048-M-16.5-8-20180621-GEN-DNA1,neon
DEJU_009-O-16.5-31.5-20180619-GEN-DNA1,neon
DEJU_045-M-37.5-28-20180621-GEN-DNA1,neon
DEJU_048-M-36.5-25.5-20180621-GEN-DNA1,neon
DEJU_045-O-37.5-28-20180621-GEN-DNA1,neon
DEJU_009-M-36.5-23.5-20180619-GEN-DNA1,neon
DEJU_048-O-16.5-8-20180621-GEN-DNA1,neon
DEJU_047-O-32-18.5-20180621-GEN-DNA1,neon
DEJU_006-M-25-32.5-20180618-GEN-DNA1,neon
DEJU_047-M-32-18.5-20180621-GEN-DNA1,neon
DEJU_047-M-2.5-32.5-20180621-GEN-DNA1,neon
DEJU_002-O-21.5-30-20180619-GEN-DNA1,neon
DEJU_002-M-9-18-20180619-GEN-DNA1,neon
DEJU_002-O-12.5-31-20180619-GEN-DNA1,neon
DEJU_048-M-20.5-7.5-20180621-GEN-DNA1,neon
DEJU_009-O-36.5-23.5-20180619-GEN-DNA1,neon
DEJU_001-O-24.5-6.5-20180619-GEN-DNA1,neon
DEJU_002-O-9-18-20180619-GEN-DNA1,neon
DEJU_006-M-39.5-1.5-20180618-GEN-DNA1,neon
DEJU_045-O-33.5-0-20180621-GEN-DNA1,neon
DEJU_046-O-32.5-5-20180621-GEN-DNA1,neon
DEJU_048-O-36.5-25.5-20180621-GEN-DNA1,neon
DEJU_047-M-39-21.5-20180621-GEN-DNA1,neon
DEJU_009-M-35.5-8-20180619-GEN-DNA1,neon
DEJU_001-M-20.5-37.5-20180619-GEN-DNA1,neon
DEJU_015-M-37-30-20180619-GEN-DNA1,neon
DEJU_002-M-12.5-31-20180619-GEN-DNA1,neon
DEJU_001-M-24.5-6.5-20180619-GEN-DNA1,neon
DEJU_006-O-39.5-1.5-20180618-GEN-DNA1,neon
DEJU_015-O-37-30-20180619-GEN-DNA1,neon
DEJU_001-O-2-34.5-20180619-GEN-DNA1,neon
DEJU_045-M-33.5-0-20180621-GEN-DNA1,neon
DEJU_014-M-14-9-20180618-GEN-DNA1,neon
DEJU_014-M-33.5-24.5-20180618-GEN-DNA1,neon
DEJU_015-M-15.5-2.5-20180619-GEN-DNA1,neon
DEJU_045-M-7.5-30-20180621-GEN-DNA1,neon
DEJU_046-M-32.5-5-20180621-GEN-DNA1,neon
DEJU_048-O-20.5-7.5-20180621-GEN-DNA1,neon
DEJU_046-O-15-0-20180621-GEN-DNA1,neon
DEJU_015-M-22-5.5-20180619-GEN-DNA1,neon
DEJU_014-O-14-9-20180618-GEN-DNA1,neon
DEJU_046-M-15-0-20180621-GEN-DNA1,neon
DEJU_045-O-7.5-30-20180621-GEN-DNA1,neon
DELA_040-M-9.5-29.5-20160425-GEN-DNA1,neon
DEJU_015-O-22-5.5-20180619-GEN-DNA1,neon
DELA_041-M-9-10.5-20160425-GEN-DNA1,neon
DELA_041-M-17.5-39-20160425-GEN-DNA1,neon
DEJU_014-O-33.5-24.5-20180618-GEN-DNA1,neon
DELA_038-M-17.5-39-20160425-GEN-DNA1,neon
DELA_001-M-24-8-20160426-GEN-DNA1,neon
DELA_001-M-9.5-24.5-20160426-GEN-DNA1,neon
DEJU_046-M-2.5-20.5-20180621-GEN-DNA1,neon
DELA_040-M-23.5-35.5-20160425-GEN-DNA1,neon
DELA_002-M-37.5-0-20160425-GEN-DNA1,neon
DELA_003-M-5-27.5-20160425-GEN-DNA1,neon
DELA_014-M-10.5-0.5-20160425-GEN-DNA1,neon
DELA_014-M-33-31.5-20160425-GEN-DNA1,neon
DELA_001-M-36.5-38-20160426-GEN-DNA1,neon
DELA_005-M-35.5-16-20160425-GEN-DNA1,neon
DELA_041-M-24.5-35.5-20160425-GEN-DNA1,neon
DELA_038-M-9-10.5-20160425-GEN-DNA1,neon
DELA_014-M-29-6.5-20160425-GEN-DNA1,neon
DELA_002-M-4-1-20160425-GEN-DNA1,neon
DELA_040-M-14-1.5-20160425-GEN-DNA1,neon
DELA_005-M-8.5-14.5-20160425-GEN-DNA1,neon
DELA_002-M-10-39-20160425-GEN-DNA1,neon
DELA_003-M-9.5-30.5-20160824-GEN-DNA1,neon
DELA_038-M-31-21-20160425-GEN-DNA1,neon
DELA_003-M-8-6-20160425-GEN-DNA1,neon
DELA_014-M-24.5-36.5-20160824-GEN-DNA1,neon
DELA_040-M-33-24-20160824-GEN-DNA1,neon
DELA_004-M-3.5-16-20160824-GEN-DNA1,neon
DELA_014-M-3.5-10.5-20160824-GEN-DNA1,neon
DELA_005-M-20.5-6.5-20160825-GEN-DNA1,neon
DELA_004-M-0.5-31.5-20160824-GEN-DNA1,neon
DELA_038-M-30-4-20160824-GEN-DNA1,neon
DELA_002-M-17.5-0.5-20160825-GEN-DNA1,neon
DELA_037-M-23.5-35.5-20160824-GEN-DNA1,neon
DELA_002-M-2-24.5-20160825-GEN-DNA1,neon
DELA_037-M-3-16-20160824-GEN-DNA1,neon
DELA_003-M-39-12.5-20160824-GEN-DNA1,neon
DELA_037-M-30.5-6-20160824-GEN-DNA1,neon
DELA_005-M-32.5-31.5-20160825-GEN-DNA1,neon
DELA_001-M-1.5-12.5-20160825-GEN-DNA1,neon
DELA_041-M-30-4-20160824-GEN-DNA1,neon
DELA_038-M-24.5-35.5-20160824-GEN-DNA1,neon
DELA_001-M-33.5-8-20160825-GEN-DNA1,neon
DELA_040-M-17-3-20160824-GEN-DNA1,neon
DELA_014-M-24.5-6-20160824-GEN-DNA1,neon
DELA_005-M-11.5-8.5-20160825-GEN-DNA1,neon
DELA_041-M-2.5-2-20160824-GEN-DNA1,neon
DELA_004-M-31.5-9-20160824-GEN-DNA1,neon
DELA_040-M-30.5-6-20160824-GEN-DNA1,neon
DELA_014-M-35-1-20161025-GEN-DNA1,neon
DELA_001-M-5-28.5-20161026-GEN-DNA1,neon
DELA_002-M-28.5-3.5-20160825-GEN-DNA1,neon
DELA_003-M-32-24-20160824-GEN-DNA1,neon
DELA_038-M-2.5-2-20160824-GEN-DNA1,neon
DELA_001-M-32-34-20160825-GEN-DNA1,neon
DELA_003-M-39-17-20161026-GEN-DNA1,neon
DELA_003-M-33-20.5-20161026-GEN-DNA1,neon
DELA_004-M-23.5-6-20161025-GEN-DNA1,neon
DELA_037-M-19-6.5-20161026-GEN-DNA1,neon
DELA_038-M-8.5-35.5-20161026-GEN-DNA1,neon
DELA_004-M-38.5-31.5-20161025-GEN-DNA1,neon
DELA_041-M-31-31.5-20161026-GEN-DNA1,neon
DELA_005-M-36-21-20161025-GEN-DNA1,neon
DELA_038-M-7.5-0-20161026-GEN-DNA1,neon
DELA_003-M-16.5-0.5-20161026-GEN-DNA1,neon
DELA_037-M-30.5-17-20161026-GEN-DNA1,neon
DELA_037-M-7-30.5-20161026-GEN-DNA1,neon
DELA_005-M-24.5-3-20161025-GEN-DNA1,neon
DELA_040-M-30.5-17-20161026-GEN-DNA1,neon
DELA_001-M-36.5-8-20161026-GEN-DNA1,neon
DELA_004-M-17-38-20161025-GEN-DNA1,neon
DELA_041-M-7.5-0-20161026-GEN-DNA1,neon
DELA_001-M-29-35.5-20161026-GEN-DNA1,neon
DELA_014-M-12-7.5-20161025-GEN-DNA1,neon
DELA_040-M-0-12.5-20161026-GEN-DNA1,neon
DELA_040-M-9.5-23-20161026-GEN-DNA1,neon
DELA_005-M-10-30-20161025-GEN-DNA1,neon
DELA_014-M-34-23-20161025-GEN-DNA1,neon
DELA_041-M-8.5-35.5-20161026-GEN-DNA1,neon
DELA_002-M-15-8-20161025-GEN-DNA1,neon
DSNY_016-M-20-38-20140611-GEN-DNA1,neon
DSNY_016-M-10-3-20140611-GEN-DNA2,neon
DSNY_021-M-1-13-20140611-GEN-DNA2,neon
DSNY_016-M-7-29-20140611-GEN-DNA2,neon
DSNY_009-M-24-7-20140611-GEN-DNA2,neon
DSNY_021-M-35-19-20140611-GEN-DNA2,neon
DSNY_009-M-33-19-20140611-GEN-DNA2,neon
DSNY_009-M-20-40-20140611-GEN-DNA2,neon
DSNY_021-M-40-21-20140611-GEN-DNA2,neon
DSNY_009-M-26-3-20140701-GEN-DNA2,neon
DSNY_009-M-29-2-20140701-GEN-DNA2,neon
DSNY_016-M-5-26-20140701-GEN-DNA2,neon
DSNY_001-M-17-9-20140701-GEN-DNA1,neon
DSNY_001-M-9-11-20140701-GEN-DNA2,neon
DSNY_009-M-17-34-20140701-GEN-DNA2,neon
DSNY_009-O-0.5-6.5-20160511-GEN-DNA3,neon
DSNY_001-M-29-37-20140701-GEN-DNA2,neon
DSNY_005-M-15.5-9.5-20160510-GEN-DNA3,neon
DSNY_016-M-36.5-36.5-20160510-GEN-DNA3,neon
DSNY_001-M-17.5-32.5-20160512-GEN-DNA3,neon
DSNY_043-O-3.5-2.5-20160512-GEN-DNA3,neon
DSNY_016-M-0.5-37.5-20160510-GEN-DNA3,neon
DSNY_042-O-24.5-30.5-20160512-GEN-DNA3,neon
DSNY_041-M-26-39.5-20160512-GEN-DNA3,neon
DSNY_009-O-5.5-21.5-20160511-GEN-DNA3,neon
DSNY_004-O-15.5-38.5-20160511-GEN-DNA3,neon
DSNY_044-M-3.5-32-20160512-GEN-DNA3,neon
DSNY_043-M-11-30.5-20160512-GEN-DNA3,neon
DSNY_044-M-30.5-5-20160512-GEN-DNA3,neon
DSNY_001-M-38-1.5-20160512-GEN-DNA1,neon
DSNY_003-O-10.5-34-20160511-GEN-DNA3,neon
DSNY_009-O-30.5-23-20160511-GEN-DNA3,neon
DSNY_005-M-1.5-5-20160712-GEN-DNA3,neon
DSNY_042-O-28-39.5-20160713-GEN-DNA3,neon
DSNY_004-O-16-0.5-20160713-GEN-DNA3,neon
DSNY_043-M-7.5-25.5-20160712-GEN-DNA3,neon
DSNY_016-M-35-30.5-20160713-GEN-DNA3,neon
DSNY_044-M-3.5-39-20160712-GEN-DNA1,neon
DSNY_016-M-15-37.5-20160713-GEN-DNA3,neon
DSNY_005-M-21.5-3-20160712-GEN-DNA3,neon
DSNY_004-O-13-33.5-20160713-GEN-DNA3,neon
DSNY_043-M-21.5-31.5-20160712-GEN-DNA3,neon
DSNY_041-M-14.5-32.5-20160712-GEN-DNA3,neon
DSNY_044-M-33-16.5-20160712-GEN-DNA3,neon
DSNY_001-M-38-1.5-20160713-GEN-DNA3,neon
DSNY_042-O-21.5-9-20160713-GEN-DNA3,neon
DSNY_044-M-38-35.5-20160712-GEN-DNA3,neon
DSNY_041-M-29-30-20160712-GEN-DNA3,neon
DSNY_042-O-35-29-20161116-GEN-DNA1,neon
DSNY_009-M-8.5-32-20161116-GEN-DNA1,neon
DSNY_043-M-5-29-20161115-GEN-DNA1,neon
DSNY_044-M-39.5-19.5-20161116-GEN-DNA1,neon
DSNY_005-M-18.5-0.5-20161116-GEN-DNA1,neon
DSNY_044-M-11.5-32.5-20161116-GEN-DNA1,neon
DSNY_004-O-26.5-38-20161117-GEN-DNA1,neon
DSNY_003-M-1.5-20-20161116-GEN-DNA1,neon
DSNY_003-M-25.5-31.5-20161116-GEN-DNA1,neon
DSNY_041-M-23.5-35.5-20161116-GEN-DNA1,neon
DSNY_001-M-38.5-20.5-20161117-GEN-DNA1,neon
DSNY_009-M-39.5-29.5-20161116-GEN-DNA1,neon
DSNY_003-M-5-9.5-20161116-GEN-DNA1,neon
DSNY_016-M-17.5-33-20161116-GEN-DNA1,neon
DSNY_016-M-31.5-32.5-20161116-GEN-DNA1,neon
DSNY_009-M-13-9-20161116-GEN-DNA1,neon
DSNY_004-O-2.5-16.5-20161117-GEN-DNA1,neon
DSNY_001-M-33.5-17-20161117-GEN-DNA1,neon
DSNY_041-M-5.5-35-20161116-GEN-DNA1,neon
DSNY_004-O-6.5-31.5-20161117-GEN-DNA1,neon
DSNY_042-O-33.5-0-20161116-GEN-DNA1,neon
DSNY_016-M-19.5-9.5-20161116-GEN-DNA1,neon
DSNY_042-O-8-2.5-20161116-GEN-DNA1,neon
DSNY_005-M-26.5-14.5-20161116-GEN-DNA1,neon
DSNY_044-M-27-32-20161116-GEN-DNA1,neon
DSNY_041-M-9.5-18-20161116-GEN-DNA2,neon
DSNY_005-M-0.5-29-20161116-GEN-DNA1,neon
DSNY_043-M-0.5-2.5-20161115-GEN-DNA1,neon
DSNY_043-M-21.5-39-20161115-GEN-DNA1,neon
DSNY_041-M-32-21.5-20170309-GEN-DNA1,neon
DSNY_005-M-17-37.5-20170308-GEN-DNA1,neon
DSNY_001-M-0-33-20161117-GEN-DNA1,neon
DSNY_003-M-6-26-20170829-GEN-DNA1,neon
DSNY_005-M-22.5-5-20170308-GEN-DNA1,neon
DSNY_041-M-4-7-20170829-GEN-DNA1,neon
DSNY_005-O-7-6.5-20170308-GEN-DNA1,neon
DSNY_001-M-35.5-37.5-20170829-GEN-DNA1,neon
DSNY_005-M-7-6.5-20170829-GEN-DNA1,neon
DSNY_016-M-19-5.5-20170829-GEN-DNA1,neon
DSNY_043-M-31.5-31-20170830-GEN-DNA1,neon
DSNY_005-M-22.5-5-20170829-GEN-DNA1,neon
DSNY_003-M-33.5-29.5-20170829-GEN-DNA1,neon
DSNY_041-M-0.5-31-20170829-GEN-DNA1,neon
DSNY_043-M-0.5-37-20170830-GEN-DNA1,neon
DSNY_041-M-36-36-20170829-GEN-DNA1,neon
DSNY_009-M-5.5-19-20170829-GEN-DNA1,neon
DSNY_009-M-13-32.5-20170829-GEN-DNA1,neon
DSNY_003-M-5.5-4.5-20170829-GEN-DNA1,neon
DSNY_043-O-16.5-2.5-20170830-GEN-DNA1,neon
DSNY_004-O-38-36-20170829-GEN-DNA1,neon
DSNY_004-O-16.5-5.5-20170829-GEN-DNA1,neon
DSNY_001-M-30.5-0.5-20170829-GEN-DNA1,neon
DSNY_016-M-37.5-32.5-20170829-GEN-DNA1,neon
DSNY_009-M-22.5-38.5-20170829-GEN-DNA1,neon
DSNY_016-M-9-32-20170829-GEN-DNA1,neon
DSNY_004-O-18-30-20170829-GEN-DNA1,neon
DSNY_042-M-38-36-20171114-GEN-DNA1,neon
DSNY_001-M-1.5-28.5-20170829-GEN-DNA1,neon
DSNY_043-M-16.5-2.5-20171114-GEN-DNA1,neon
DSNY_043-M-31.5-31-20171114-GEN-DNA1,neon
DSNY_044-M-27-7.5-20171114-GEN-DNA1,neon
DSNY_044-M-39-39-20171114-GEN-DNA1,neon
DSNY_044-M-36-34.5-20171114-GEN-DNA1,neon
DSNY_005-M-17-37.5-20170829-GEN-DNA1,neon
DSNY_043-M-0.5-37-20171114-GEN-DNA1,neon
DSNY_042-M-38.5-9.5-20171114-GEN-DNA1,neon
DSNY_016-M-8-27.5-20180306-GEN-DNA1,neon
DSNY_001-M-3.5-23.5-20180306-GEN-DNA1,neon
DSNY_042-M-4.5-2.5-20180306-GEN-DNA1,neon
DSNY_005-M-9-32-20180306-GEN-DNA1,neon
DSNY_044-M-32.5-30-20180307-GEN-DNA1,neon
DSNY_044-M-17-35-20180307-GEN-DNA1,neon
DSNY_041-M-15-1.5-20180307-GEN-DNA1,neon
DSNY_003-M-21-33-20180307-GEN-DNA1,neon
DSNY_005-M-31-7.5-20180306-GEN-DNA1,neon
DSNY_009-M-1-13-20180307-GEN-DNA1,neon
DSNY_009-M-0.5-39-20180307-GEN-DNA1,neon
DSNY_004-M-1-3-20180306-GEN-DNA1,neon
DSNY_042-M-32-23.5-20180306-GEN-DNA1,neon
DSNY_004-M-0.5-25.5-20180306-GEN-DNA1,neon
DSNY_001-M-39.5-26-20180306-GEN-DNA1,neon
DSNY_044-M-28.5-9-20180307-GEN-DNA1,neon
DSNY_005-M-1-3-20180306-GEN-DNA1,neon
DSNY_041-M-9-38.5-20180307-GEN-DNA1,neon
DSNY_016-M-10.5-9-20180306-GEN-DNA1,neon
DSNY_001-M-35-12.5-20180306-GEN-DNA1,neon
DSNY_009-M-35.5-31.5-20180307-GEN-DNA1,neon
DSNY_041-M-28.5-36.5-20180307-GEN-DNA1,neon
DSNY_003-M-9-20-20180307-GEN-DNA1,neon
DSNY_043-M-6-20-20180306-GEN-DNA1,neon
DSNY_043-M-0-2-20180306-GEN-DNA1,neon
DSNY_043-M-33.5-35.5-20180306-GEN-DNA1,neon
DSNY_042-M-39-14-20180306-GEN-DNA1,neon
DSNY_003-M-3.5-8.5-20180307-GEN-DNA1,neon
DSNY_001-M-10.5-6.5-20180822-GEN-DNA1,neon
DSNY_016-M-33.5-21.5-20180306-GEN-DNA1,neon
DSNY_003-M-9.5-34-20180823-GEN-DNA1,neon
DSNY_001-M-21-36-20180822-GEN-DNA1,neon
DSNY_009-M-32.5-36-20180823-GEN-DNA1,neon
DSNY_003-M-20-7.5-20180822-GEN-DNA1,neon
DSNY_043-M-9-16-20180823-GEN-DNA1,neon
DSNY_004-M-9.5-25-20180820-GEN-DNA1,neon
DSNY_005-M-37-14-20180820-GEN-DNA1,neon
DSNY_009-M-19-6.5-20180823-GEN-DNA1,neon
DSNY_042-M-18-3-20180822-GEN-DNA1,neon
DSNY_006-M-8.5-16.5-20180823-GEN-DNA1,neon
DSNY_042-M-6.5-30-20180822-GEN-DNA1,neon
DSNY_041-M-25-9.5-20180820-GEN-DNA1,neon
DSNY_041-M-35.5-30-20180820-GEN-DNA1,neon
